0	7.9355927	7.78714	7.6626434	7.598007	7.6027985	7.653076	7.720108	7.806305	7.9188232	8.012207	8.08403	8.112762	8.124725	8.148666	8.129517	8.0816345	8.031357	8.062485	8.208527	8.459915	8.720886	8.93396	9.127899	9.25	9.285919	9.161423	8.866928	8.50061	8.210922	7.9236145	7.70813	7.681793	7.677017	7.6985626	7.7057343	7.428009	6.9108734	6.360199	5.8765717	5.359421	4.5549774	3.1854858	1.8016357	1.5598297	2.261322	3.3219604	4.574127	5.8765717	7.0545197	7.7464447	7.6387024	7.131134	6.534973	5.9388275	5.6419373	5.6826477	5.838257	6.0657196	6.1878204	6.2357025	6.4535675	6.803131	7.0305786	7.009033	6.8198853	6.511032	6.1638794	5.8358765	5.6395416	5.6084137	5.699402	5.9029083	6.2548523	6.70018	7.126343	7.459137	7.7703857	8.045715	8.232468	8.409637	8.562866	8.732849	8.850174	8.866928	8.857346	8.883682	8.842987	8.684967	8.328232	7.7655945	7.2149353	6.949173	6.953964	7.011429	7.004242	6.9348145	6.874954	6.9348145	7.162262	7.545334	8.067261	8.651459	9.271545	9.855728	10.202896	10.250778	10.085571	9.810242	9.463089	9.113525	8.778351	8.483856	8.251617	8.107971	8.019379	7.952347	7.8086853	7.648285	7.5836334	7.648285	7.7775726	7.8805237	7.9667053	8.031357	8.067261	8.060089	8.060089	8.045715	8.033752	8.088821	7.7584076	6.063324	4.0306396	3.4991302	4.497513	4.897339	3.3219604	3.039444	3.5015259	4.2868195	4.9236755	5.249298	5.333084	5.3977356	5.517441	5.601242	5.6036377	5.5916595	5.6275787	5.704193	5.831085	6.063324	6.3793488	6.661865	6.8677673	7.0329742	7.2125397	7.418442	7.581238	7.660248	7.6458893	7.60997	7.657852	7.847	8.105576	8.304291	8.390488	8.392883	8.368942	8.35936	8.361755	8.337814	8.2204895	8.028961	7.7488403	7.258026	6.8677673	6.5517426	6.319504	6.214157	6.264435	6.372177	6.5278015	6.7696075	7.0377655	7.2795715	7.4687195	7.6458893	7.86615	8.124725	8.407242	8.680176	8.910019	9.108749	9.273941	9.3936615	9.472656	9.48703	9.443939	9.336197
0	8.462311	8.452728	8.495834	8.586807	8.701736	8.814255	8.905243	8.948334	8.9674835	8.981857	8.977066	8.945938	8.869324	8.680176	8.402451	8.067261	7.68898	7.3346405	7.0545197	6.8605957	6.731308	6.736084	6.87735	7.1024017	7.332245	7.5118103	7.6746216	7.7823486	7.8924866	8.02417	8.091202	8.048111	7.914032	7.6937714	7.3968964	7.068878	6.3625946	4.473572	2.4792023	2.1918945	2.874237	3.8822021	4.8877716	5.6826477	6.250061	6.7576447	7.241272	7.313095	6.949173	6.4823	6.3099213	6.5876465	7.179016	7.8517914	8.459915	8.917206	9.075226	8.945938	8.752014	8.505402	8.239655	7.957138	7.7105255	7.521393	7.4375916	7.4136505	7.45195	7.475891	7.495056	7.475891	7.45195	7.502228	7.5094147	7.3537903	7.325058	7.490265	7.7057343	7.921219	8.20134	8.519775	8.799896	9.01297	9.087189	9.001007	8.833405	8.601166	8.282745	7.92601	7.545334	7.0425415	6.4535675	6.281189	6.64032	7.119156	7.518997	7.94516	8.507797	9.25	10.056854	10.662582	10.978622	11.091141	11.0863495	11.000168	10.794266	10.427948	9.846161	9.149445	8.416824	7.744049	7.1646576	6.71933	6.4823	6.4823	6.7456665	7.1574707	7.6027985	7.9954376	8.275558	8.412033	8.464706	8.469498	8.412033	8.251617	7.957138	7.5525055	7.123947	6.772003	6.54216	6.3506165	6.0585327	5.620392	5.096054	4.576523	4.1671143	4.066559	4.277252	4.6028595	4.871002	5.0410004	5.1678925	5.304352	5.412094	5.4815216	5.5126495	5.522232	5.541382	5.5916595	5.6539154	5.7664337	5.9867096	6.281189	6.54216	6.657074	6.628357	6.530182	6.415268	6.3554077	6.4440002	6.7624207	7.1814117	7.542938	7.811081	7.957138	8.019379	8.000229	7.8996735	7.6195526	7.3418274	7.088043	6.9515686	7.0066376	7.2005615	7.418442	7.598007	7.7416534	7.8996735	8.098389	8.333023	8.610748	8.850174	9.044098	9.17099	9.2595825	9.312256	9.345764	9.326614	9.2595825	9.142258	8.969879	8.763977	8.553284	8.349777	8.206131	8.155853	8.256409	8.471893	8.728073	8.938751	9.103958
0	8.107971	8.514984	8.93158	9.271545	9.453506	9.46788	9.369705	9.115921	8.740036	8.373718	8.098389	7.9308014	7.6937714	7.416046	7.2484436	7.2149353	7.246048	7.284363	7.2987213	7.2197113	7.047333	6.8318634	6.645111	6.54216	6.5325775	6.5325775	6.501465	6.343445	6.056137	5.7616425	5.3259125	3.1567535	0.36750793	-0.015563965	1.162384	2.826355	4.392166	5.692215	6.487091	6.1519012	5.4144897	5.0457764	5.3187256	6.1997833	7.6626434	9.273941	10.372879	10.6147	10.080795	9.123108	8.08403	7.155075	6.4535675	6.0178223	5.8550262	5.929245	6.2716217	6.8055267	7.3992767	7.933197	8.208527	8.435974	8.723282	9.024948	9.374496	9.64505	9.862915	10.037689	10.14064	10.126282	9.985016	9.702499	9.30986	8.859741	8.426392	8.00502	7.5956116	7.210144	6.8438263	6.319504	6.1758423	6.695389	7.411255	7.9954376	8.488647	9.068039	9.738419	10.420761	11.021713	11.52449	11.838135	11.828552	11.447876	10.698486	9.759964	8.802292	7.981079	7.495056	7.4088593	7.6027985	7.8565826	7.981079	7.8757324	7.581238	7.229294	6.8988953	6.62117	6.398514	6.2548523	6.240494	6.2189484	6.0345917	5.6395416	5.0649414	4.5669403	4.3825836	4.6148224	5.301956	5.922058	4.940445	3.4608154	2.3283691	2.505539	3.59729	4.6579285	5.127182	5.0146637	4.712982	4.581314	4.6579285	4.806366	4.969162	5.1200104	5.280411	5.541382	5.850235	6.1399384	6.398514	6.652298	6.908478	7.1838074	7.502228	7.8805237	8.297104	8.720886	9.051285	9.297882	9.508575	9.688141	9.865311	10.040085	10.176559	10.303452	10.392029	10.3585205	10.162186	9.843765	9.578003	9.362534	9.173386	8.907639	8.529343	8.107971	7.744049	7.4998474	7.3825226	7.380127	7.4806824	7.6698303	7.9068604	8.1414795	8.311478	8.383301	8.397659	8.376114	8.323441	8.249222	8.186981	8.158249	8.160645	8.153458	8.076843	7.949951	7.799118	7.6746216	7.6123657	7.633911	7.727295	7.854187	8.000229	8.088821	8.165436	8.24205	8.325836	8.400055	8.402451	7.5285645	6.6187744	5.570114	4.7536926
0	7.044937	7.19339	7.3777313	7.5908203	7.811081	8.009811	8.194153	8.366547	8.505402	8.603561	8.629898	8.562866	8.404846	8.218094	8.04332	7.8996735	7.811081	7.763199	7.7225037	7.6387024	7.5118103	7.3537903	7.19339	7.0784607	7.0329742	7.0784607	7.1598663	7.198166	7.1909943	7.2005615	7.2628174	7.392105	7.6267395	7.9236145	8.098389	8.12233	8.127121	8.124725	8.067261	7.9308014	7.7847443	7.6267395	7.4878693	7.439987	7.4375916	7.3992767	6.71933	5.103241	4.308365	4.768051	5.7808075	6.8677673	7.791931	8.426392	8.763977	8.955521	8.938751	8.392883	7.490265	6.8079224	6.6235657	6.791153	7.0497284	7.241272	7.281967	7.2436676	7.198166	7.1359253	7.011429	6.8007355	6.5756836	6.4966736	6.549347	6.6067963	6.6594696	6.750458	6.913254	7.11438	7.3226624	7.4375916	7.600403	7.8206635	8.064865	8.318665	8.582016	8.845383	9.127899	9.752777	10.301056	10.095154	9.6905365	9.2595825	8.759186	8.172607	7.586029	7.011429	6.4104767	5.905304	5.309143	4.7489014	4.655533	4.928467	5.220566	5.3618164	5.4096985	5.4958954	5.6419373	5.88855	6.439209	7.368164	8.443161	9.187759	9.400833	9.949112	10.585968	11.124664	11.423935	11.438309	11.172546	10.739197	10.253174	9.800674	9.386475	8.979462	8.6466675	8.452728	8.435974	8.524551	8.565262	8.5125885	8.388092	8.294708	8.258804	8.194153	8.069656	7.842209	7.507019	7.123947	6.6977844	6.3386536	6.12796	6.0848694	6.0848694	6.0298004	5.905304	5.7257385	5.510254	5.292389	4.9787445	4.519058	3.8965607	3.36026	2.936493	2.929306	3.1136627	3.604477	4.186264	4.648346	5.2037964	5.8286896	6.3865356	6.7935486	7.1095886	7.380127	7.6027985	7.7416534	7.8015137	7.799118	7.756027	7.7009583	7.6458893	7.60997	7.6027985	7.665039	7.839813	8.115143	8.426392	8.759186	9.034531	9.156631	9.2595825	9.3936615	9.465485	9.463089	9.376892	9.29071	9.187759	9.020157	8.8094635	8.567657	8.333023	8.093597	7.858963	7.6674347	7.550125	7.490265	7.507019	7.6123657	7.751236	7.9068604
0	6.961151	7.107193	7.2364807	7.348999	7.483078	7.62912	7.7775726	7.9116364	8.021774	8.062485	8.031357	7.9427643	7.8039093	7.648285	7.502228	7.4208374	7.435196	7.53096	7.712921	7.9355927	8.127121	8.273163	8.380905	8.440765	8.5125885	8.550888	8.574844	8.572449	8.553284	8.505402	8.380905	8.208527	7.993042	7.727295	7.463928	7.2005615	5.7903748	1.5167236	0.7290344	2.37146	4.8255157	6.8725586	7.3537903	6.6810303	5.759262	5.517441	6.12796	6.9108734	7.320282	7.360977	7.344223	7.368164	7.3825226	7.332245	7.250839	7.1335297	6.9036865	6.582855	6.341049	6.1926117	5.9914856	5.6898193	5.426468	5.206192	5.043396	4.9236755	4.9595947	5.1295776	5.4144897	5.8717804	6.427231	7.004242	7.507019	7.976288	8.426392	8.845383	9.168594	9.336197	9.369705	9.273941	9.05368	8.744827	8.426392	8.095993	7.78714	7.447174	6.973114	6.501465	6.501465	7.1574707	8.064865	8.81665	9.400833	9.939529	10.39682	10.753555	11.014526	11.129456	11.064804	10.770325	10.248383	9.441544	8.330627	7.1598663	6.396118	6.32428	6.8486176	7.514206	8.0576935	8.373718	8.459915	8.34021	8.016983	7.5596924	7.0617065	6.6020203	6.135147	5.6299744	5.23732	4.9859314	4.8757935	4.861435	4.909317	5.0505676	5.261261	5.522232	5.795166	6.130356	6.549347	6.8558044	6.6594696	5.2564697	3.7816467	3.4560394	4.2509155	5.3857574	6.274002	6.7384796	6.8174896	6.6714478	6.4966736	6.396118	6.446396	6.582855	6.695389	6.7289124	6.6594696	6.5230103	6.341049	6.185425	6.1136017	6.1399384	6.269226	6.4655457	6.71933	7.0329742	7.463928	8.012207	8.603561	9.065643	9.367325	9.599548	9.774338	9.831787	9.712082	9.40802	8.948334	8.416824	7.957138	7.6554565	7.463928	7.332245	7.210144	7.0784607	6.953964	6.8677673	6.870163	6.973114	7.1598663	7.4016724	7.6554565	7.890091	8.079239	8.2204895	8.311478	8.366547	8.390488	8.385696	8.371323	8.412033	8.519775	8.716095	8.962692	9.187759	9.369705	9.520554	9.580399	9.573212	9.5564575	9.501389
0	7.4615326	7.5908203	7.70813	7.8015137	7.8637543	7.8685455	7.818268	7.7296906	7.600403	7.4615326	7.3106995	7.167053	7.052124	6.973114	6.9707184	7.0233917	7.107193	7.217331	7.356186	7.4806824	7.5644836	7.598007	7.5836334	7.550125	7.5477295	7.6195526	7.7655945	7.9906464	8.35936	8.799896	9.144653	9.360138	9.412811	9.288315	9.029739	8.663422	8.232468	7.763199	7.2915497	6.8605957	6.479904	6.056137	4.121628	0.89663696	0.46089172	1.9069824	4.181473	6.0034637	6.908478	7.040146	6.7815857	6.6115875	6.7217255	6.9348145	7.059311	7.0257874	6.961151	6.985092	7.076065	7.143097	7.1694336	7.1838074	7.2436676	7.3705597	7.4926605	7.545334	7.653076	7.7967224	7.894882	7.9308014	8.031357	8.237259	8.531738	8.883682	9.261978	9.558853	9.759964	9.853348	9.860519	9.891647	9.795883	9.64505	9.479843	9.350555	9.2356415	9.089584	8.881302	8.593994	8.273163	7.9595337	7.586029	6.9994507	6.503845	6.2548523	6.2309113	6.319504	6.4248505	6.566101	6.827072	7.1215515	7.4208374	7.7536316	8.160645	8.656235	9.13269	9.827011	10.612305	11.299438	11.567596	11.103119	9.886856	8.306686	6.8318634	5.80954	5.3977356	5.498291	5.945999	6.008255	6.015442	6.1758423	6.4607544	6.9156494	7.442383	7.9308014	8.251617	8.385696	8.385696	8.301895	8.246826	8.198944	8.093597	7.873337	7.5237885	7.131134	6.791153	6.534973	6.3506165	6.240494	6.209366	6.2357025	6.250061	6.240494	6.1375427	5.9579773	5.874176	5.8789673	5.914871	5.9005127	5.826294	5.747284	5.7209473	5.752075	5.8167114	5.9005127	6.025009	6.178238	6.415268	6.772003	7.2125397	7.6746216	8.119934	8.529343	8.838196	9.044098	9.137482	9.084808	8.912415	8.59639	8.333023	8.330627	8.574844	8.89566	9.173386	9.343369	9.403229	9.419983	9.405624	9.396042	9.415207	9.44632	9.455902	9.455902	9.419983	9.352951	9.228455	9.084808	8.93396	8.775955	8.617935	8.459915	8.344986	8.265991	8.20134	8.115143	8.02417	7.9475555	7.870941	7.8086853	7.78714	7.815872
0	6.6475067	6.6834106	6.8198853	6.965927	7.0305786	7.0425415	7.047333	7.0856476	7.155075	7.265213	7.384918	7.490265	7.5405426	7.521393	7.4447784	7.337036	7.2388763	7.1454926	7.0569153	6.973114	6.906082	6.8558044	6.8414307	6.874954	6.93721	7.052124	7.205353	7.4016724	7.653076	7.921219	8.196548	8.412033	8.505402	8.491043	8.376114	8.196548	8.0026245	7.8517914	7.7655945	7.7416534	7.7416534	7.727295	7.6865845	7.641098	7.562088	7.423233	7.2604218	7.092819	6.953964	6.8198853	6.692993	6.613983	6.40329	5.833481	3.5565948	2.340332	3.379425	5.3139343	6.77919	7.03537	6.6905975	6.2979584	6.415268	6.941986	7.4136505	7.6626434	7.6123657	7.4495544	7.404068	7.526169	7.720108	7.921219	8.2157135	8.462311	8.692154	8.945938	9.2117	9.448715	9.587585	9.623505	9.618713	9.570831	9.551666	9.668991	9.755173	9.719269	9.554062	9.254791	8.902847	8.534134	8.167816	7.8852997	7.68898	7.545334	7.360977	7.083252	6.71933	6.28598	5.5844727	4.712982	4.361038	4.720169	5.301956	5.728134	6.0034637	6.293167	6.5948334	6.834259	7.0736694	7.4208374	7.818268	8.148666	8.318665	8.323441	8.254013	8.127121	7.9595337	7.858963	7.894882	8.033752	8.213318	8.342606	8.380905	8.407242	8.486252	8.603561	8.711304	8.77356	8.723282	8.510193	8.213318	7.961914	7.8757324	7.9547424	8.105576	8.20134	8.177399	8.052902	7.9954376	8.095993	8.294708	8.5125885	8.732849	8.878906	8.857346	8.196548	7.0186005	5.972336	5.292389	5.0984497	5.1678925	5.323517	5.3977356	5.3115387	5.15831	5.072113	5.0649414	5.1726837	5.3378754	5.5126495	5.63237	5.7448883	5.869385	6.0034637	6.130356	6.257248	6.4487915	6.7217255	7.0186005	7.313095	7.5525055	7.6865845	7.7225037	7.7464447	7.7584076	7.736862	7.6985626	7.6506805	7.5908203	7.5477295	7.5908203	7.739258	7.9834747	8.292328	8.620331	8.912415	9.19014	9.441544	9.630676	9.72644	9.745605	9.716873	9.635468	9.52533	9.372101	9.185364	8.97467	8.723282	8.4335785	8.12233
1	7.2197113	7.921219	8.617935	9.041702	9.120712	8.878906	8.337814	7.6027985	6.774399	6.063324	5.57251	5.340271	5.1918335	4.9787445	4.8638306	4.758484	4.598068	4.2748566	3.8271332	3.5518036	3.6260223	4.0258484	4.574127	5.1008453	5.498291	5.778412	6.008255	6.171051	6.2524567	6.240494	6.1686707	6.12796	6.1495056	6.1878204	6.185425	6.080078	5.893326	5.673065	5.455185	5.273239	5.141556	5.0146637	4.8757935	4.7489014	4.6459503	4.5956726	4.598068	4.6268005	4.6651	4.689041	4.6818695	4.6818695	4.6986237	4.708206	4.732147	4.7848206	4.7967834	2.6180573	0.16400146	0.21427917	1.5598297	2.8550873	3.6164398	3.9851532	4.1479645	4.1479645	3.8319244	3.2190094	2.6300354	2.1248627	1.8255768	1.8974152	2.3738556	3.1304169	4.01149	4.909317	5.5988464	5.9747314	5.857422	5.5030823	5.0936737	4.8805847	4.9141083	5.13916	5.5270233	6.0776825	6.8079224	7.576462	8.282745	8.972275	9.640259	10.257965	10.882843	11.696869	12.678497	13.631393	14.359222	14.723145	14.634567	14.138962	13.329727	12.328949	11.251556	10.195709	9.25	8.467102	7.811081	7.241272	6.760025	6.3506165	5.9795227	5.6658783	5.4288483	5.2636566	5.165497	5.127182	5.189438	5.3378754	5.5485687	5.833481	6.118393	6.3506165	6.5206146	6.6499023	6.7576447	6.882141	6.9946594	7.088043	7.205353	7.3777313	7.581238	7.7177124	7.739258	7.6865845	7.633911	7.6315155	7.6387024	7.62912	7.545334	7.3992767	7.2388763	7.11438	7.0569153	7.0664825	7.0976105	7.1359253	7.167053	7.217331	7.320282	7.475891	7.653076	7.8206635	7.9308014	8.000229	8.031357	8.036148	8.031357	7.981079	7.890091	7.7536316	7.605179	7.45195	7.3274536	7.217331	7.123947	7.044937	7.0066376	7.0257874	7.068878	7.1095886	7.171829	7.2556305	7.3274536	7.348999	7.301117	7.150284	6.64032	5.541382	4.6028595	3.894165	3.83432	4.3490753	5.084091	5.8598175	6.590042	7.2604218	7.8254547	8.256409	8.57962	8.833405	9.034531	9.187759	9.276337	9.2404175	9.003403	8.584412	8.052902	7.598007	7.325058	7.1885986
1	5.3139343	5.4719543	5.7424927	6.039383	6.269226	6.367386	6.312317	6.0465546	5.5988464	5.0194397	4.4879303	4.150345	3.9755707	3.894165	3.925293	4.0905	4.3825836	4.7536926	5.1966248	5.6586914	6.0609283	6.4535675	6.760025	6.874954	6.7528534	6.4655457	6.111206	5.7496796	5.459976	5.225342	5.134369	5.2229614	5.4480133	5.764038	6.166275	6.5206146	6.716934	6.7025757	6.5158234	6.2548523	6.0178223	5.8454437	5.735321	5.637146	5.515045	5.371399	5.244507	5.1774597	5.084091	3.5350494	1.4616699	1.3227997	2.4313202	3.6739044	4.344284	4.380188	3.9516296	3.4177246	2.9005737	2.4073792	2.0697937	1.9237518	2.050644	2.347519	2.7066498	3.0729675	3.700241	4.610031	5.6826477	6.772003	7.7847443	8.656235	9.252396	9.142258	8.689758	8.20134	7.8326416	7.6865845	7.715317	7.720108	7.636307	7.463928	7.277176	7.131134	7.044937	7.0664825	7.222107	7.53096	7.9308014	8.423996	8.948334	9.475052	9.989807	10.449493	10.765533	10.90918	10.882843	10.708069	10.432739	10.128677	9.798279	9.44632	9.068039	8.680176	8.311478	7.9786835	7.7009583	7.5166016	7.4735107	7.5884247	7.8637543	8.208527	8.474274	8.555679	8.467102	8.294708	8.069656	7.823059	7.569275	7.2723846	6.973114	6.736084	6.5397644	6.420059	6.400894	6.4679413	6.637924	6.913254	7.2556305	7.6387024	7.9882507	8.158249	8.254013	8.289932	8.263596	8.170212	8.014587	7.8015137	7.542938	7.253235	6.9946594	6.7528534	6.554123	6.38414	6.264435	6.1926117	6.154297	6.118393	6.0704956	5.977127	5.8598175	5.747284	5.656311	5.5796967	5.467163	5.426468	5.510254	5.6634827	5.833481	5.9579773	6.0369873	6.075287	6.0609283	6.015442	5.948395	5.8645935	5.795166	5.7664337	5.7616425	5.747284	5.7329254	5.716156	5.692215	5.6467285	5.570114	5.4958954	5.4144897	5.3450623	5.285202	5.2469025	5.254074	5.3139343	5.412094	5.5198364	5.6347504	5.73053	5.8286896	5.910095	5.972336	6.0226135	6.056137	6.0776825	6.106415	6.178238	6.3314667	6.5469513	6.7863617	6.9755096	7.0497284	6.9946594
1	5.6299744	5.9819183	6.360199	6.692993	6.8582	6.839035	6.6977844	6.4918823	6.245285	6.0298004	5.9244537	5.948395	6.0298004	6.1207733	6.2835846	6.501465	6.748062	6.906082	6.901291	6.7289124	6.3793488	5.8837585	5.2516785	4.5645447	3.8989563	3.3411102	2.9077606	2.639618	2.6348267	2.9819794	3.5901031	4.3179474	5.0529633	5.6874237	6.202179	6.534973	6.712143	6.7289124	6.56131	6.2787933	5.9675446	5.673065	5.39534	5.194229	5.055359	4.964386	4.8877716	4.8039703	4.7249603	4.6507416	4.5956726	4.5358124	4.447235	4.3418884	4.24852	4.1671143	4.155136	4.198242	4.2628784	4.301193	4.2556915	3.8247375	1.3682861	-0.9900055	-1.7752991	-1.6795349	-1.301239	-0.9038086	-0.33877563	0.5351105	1.4760284	2.2397766	2.7688904	3.324356	4.124008	5.062546	5.8550262	6.1686707	6.0824738	5.802353	5.6299744	5.5796967	5.601242	5.6467285	5.6874237	5.9076996	7.028183	7.9188232	8.486252	8.938751	9.228455	9.338593	9.245209	9.01297	8.696945	8.364151	8.093597	7.9116364	7.8446045	7.847	7.921219	8.107971	8.447937	8.886078	9.302673	9.599548	9.745605	9.748001	9.637863	9.463089	9.266754	9.099167	8.941147	8.775955	8.584412	8.3785095	8.124725	7.8637543	7.6075745	7.404068	7.2700043	7.210144	7.222107	7.265213	7.277176	7.241272	7.171829	7.0784607	6.997055	6.8964996	6.774399	6.6307373	6.479904	6.30513	6.1399384	5.984314	5.8526306	5.7855988	5.787979	5.88855	6.0465546	6.262039	6.4775085	6.6355286	6.71933	6.755249	6.743271	6.6834106	6.609192	6.530182	6.446396	6.38414	6.3314667	6.2716217	6.2045746	6.1375427	6.0585327	5.96994	5.866989	5.7664337	5.6898193	5.649124	5.6108093	5.5749054	5.538986	5.4815216	5.402527	5.2947845	5.1846466	5.0769043	4.9787445	4.916504	4.873398	4.8638306	4.878189	4.8997345	4.9188843	4.9595947	5.0146637	5.0769043	5.141556	5.1798553	5.230133	5.3306885	5.479141	5.656311	5.826294	5.989105	6.1375427	6.2428894	6.3314667	6.376953	6.3578033	6.293167	6.1997833	6.0824738	5.945999	5.807144	5.673065	5.5629272
